Time,GN07N_MAIN_POWER,GN07N_SUB_POWER,GN07N_TEMP,GN07N_HIGH_TEMP,GN07N_MID_TEMP,GN07N_LOW_TEMP,GN07N_OVER_TEMP,GN07N_GAS_NRG,GN07N_GAS_AMM,GN07N_GAS_CDO,GN07N_PPIT,GN05N_MAIN_POWER,GN05M_MAIN_POWER,GN05M_TEMP,GN05M_HIGH_TEMP,GN05M_LOW_TEMP,GN05M_OVER_TEMP,GN05M_GAS_NRG,GN05M_GAS_AMM,GN05M_GAS_CDO,GN04N_MAIN_POWER,GN04M_MAIN_POWER,GN04M_TEMP,GN04M_HIGH_TEMP,GN04M_MID_TEMP,GN04M_LOW_TEMP,GN04M_OVER_TEMP,GN04M_GAS_NRG,GN04M_GAS_AMM,GN04M_GAS_CDO,GN03N_MAIN_POWER,GN02N_MAIN_POWER,GN02N_TEMP,GN02N_HIGH_TEMP,GN02N_MID_TEMP,GN02N_LOW_TEMP,GN02N_OVER_TEMP,GN02N_GAS_NRG,GN02N_GAS_AMM,GN02N_GAS_CDO,GN02N_PPIT
2022-01-02_10:18:00,9528.87,297,19.8,490,491,491,498,0,73.2,0,1,1838.56,159,0,520,520,529,0,76.9,0,10255.2,0,0,40,40,40,36,0,0,0,6.6,159,0,520,521,520,529,0,76.9,0,2
2022-01-02_10:18:01,9602.81,294,20.1,490,491,491,498,0,73.2,0,1,1835.93,158,0,520,520,529,0,76.9,0,8557.18,0,0,40,40,40,36,0,0,0,6.7,158,0,520,521,520,529,0,76.9,0,2
2022-01-02_10:18:02,9631.1,291,20,490,491,491,498,0,73.2,0,1,1831.81,158,0,520,520,529,0,76.9,0,7560.33,0,0,40,40,40,37,0,0,0,6.7,158,0,520,522,520,529,0,76.9,0,2
2022-01-02_10:18:03,9656.16,291,19.9,490,490,491,498,0,73.2,0,1,1834.79,157,0,520,520,529,0,76.8,0,7789.19,0,0,40,41,40,37,0,0,0,5.9,157,0,520,522,520,529,0,76.8,0,2
2022-01-02_10:18:04,9636.52,301,20.2,490,491,491,498,0,73.3,0,1,1838.64,158,0,520,520,529,0,76.9,0,9057.79,0,0,40,40,40,37,0,0,0,6.2,158,0,520,522,520,529,0,76.9,0,2
2022-01-02_10:18:05,9583.18,306,19.8,490,491,491,498,0,73.2,0,1,1840.57,158,0,520,520,529,0,77,0,10254.4,0,0,40,40,40,36,0,0,0,6.4,158,0,520,521,520,529,0,77,0,2
2022-01-02_10:18:06,9578.2,297,20.1,490,491,491,498,0,73.2,0,1,1841.62,159,0,520,520,529,0,77,0,8966.09,0,0,40,40,40,36,0,0,0,6.8,159,0,520,522,520,529,0,77,0,2
2022-01-02_10:18:07,9557.16,291,19.9,490,491,491,498,0,73.4,0,1,1837.8,159,0,520,520,529,0,76.9,0,7796.73,0,0,40,40,40,36,0,0,0,6.3,159,0,520,522,520,529,0,76.9,0,2
2022-01-02_10:18:08,9596.1,296,20,490,491,491,498,0,73.3,0,1,1834.51,159,0,520,520,529,0,76.9,0,7607.92,0,0,40,40,40,36,0,0,0,6.8,159,0,520,522,520,529,0,76.9,0,2
2022-01-02_10:18:09,9572.81,304,20,490,491,491,498,0,73.3,0,1,945.63,158,0,520,520,529,0,76.9,0,8389.91,0,0,40,40,40,36,0,0,0,5.9,158,0,520,522,520,529,0,76.9,0,2
2022-01-02_10:18:10,9569.71,307,20.2,490,491,491,498,0,73.4,0,1,138.44,158,0,520,520,529,0,76.8,0,10199.3,0,0,40,40,40,36,0,0,0,5.8,158,0,520,522,520,529,0,76.8,0,2
2022-01-02_10:18:11,9614.89,309,20,490,491,491,498,0,73.3,0,1,140.41,160,0,520,520,529,0,77,0,9771.83,0,0,40,41,40,36,0,0,0,4.7,160,0,520,522,520,529,0,77,0,2
2022-01-02_10:18:12,9606.46,308,20.1,490,491,491,498,0,73.3,0,1,138.23,159,0,520,520,529,0,77,0,8101.21,0,0,40,40,40,36,0,0,0,5,159,0,520,522,520,529,0,77,0,2
2022-01-02_10:18:13,9630.07,302,19.9,490,491,491,498,0,73.4,0,1,138.78,159,0,520,520,529,0,77.1,0,7440.99,0,0,40,40,40,36,0,0,0,5.2,159,0,520,522,520,529,0,77.1,0,2
2022-01-02_10:18:14,9651.93,296,20.2,490,490,491,498,0,73.4,0,1,141.58,158,0,520,520,529,0,77,0,8128.84,0,0,40,40,40,36,0,0,0,5.9,158,0,520,522,520,529,0,77,0,2
2022-01-02_10:18:15,9672.67,295,20.2,490,491,491,498,0,73.4,0,1,1310.6,158,0,520,520,529,0,77.1,0,10111.4,0,0,40,40,40,36,0,0,0,6.7,158,0,520,522,520,529,0,77.1,0,2
2022-01-02_10:18:16,9660.57,298,20,490,491,491,498,0,73.4,0,1,2118.19,161,0,520,520,529,0,77,0,9865.64,0,0,40,40,40,36,0,0,0,6.7,161,0,520,522,520,529,0,77,0,2
2022-01-02_10:18:17,9638.53,297,20.2,490,491,491,498,0,73.2,0,1,2110.58,161,0,520,520,529,0,77,0,8341.08,0,0,40,41,40,36,0,0,0,7,161,0,520,522,520,529,0,77,0,2
2022-01-02_10:18:18,9585.08,297,20.2,490,490,491,498,0,73.2,0,1,2110.46,157,0,520,520,529,0,76.9,0,7659.81,0,0,40,41,40,36,0,0,0,6.2,157,0,520,522,520,529,0,76.9,0,2
2022-01-02_10:18:19,9632.42,298,19.8,490,491,491,498,0,73.2,0,1,2103.62,157,0,520,520,529,0,76.9,0,8441.13,0,0,40,40,40,36,0,0,0,6.9,157,0,520,522,520,529,0,76.9,0,2
2022-01-02_10:18:20,9592.03,300,20.2,490,490,491,498,0,73.2,0,1,3287.82,159,0,520,520,529,0,76.9,0,10381.6,0,0,40,41,40,36,0,0,0,7.3,159,0,520,521,520,529,0,76.9,0,2
2022-01-02_10:18:21,9625.29,297,19.9,490,491,491,498,0,73.1,0,1,3442.27,159,0,520,520,529,0,77,0,9876.27,0,0,40,40,40,36,0,0,0,7.5,159,0,520,522,520,529,0,77,0,2
2022-01-02_10:18:22,9644.14,296,20.2,490,491,491,498,0,73,0,1,2021.11,160,0,520,520,529,0,76.9,0,8107,0,0,40,41,40,36,0,0,0,6.3,160,0,520,522,520,529,0,76.9,0,2
2022-01-02_10:18:23,9666.23,294,20.1,490,491,491,498,0,73,0,1,1479.87,160,0,520,520,529,0,76.9,0,7647.58,0,0,40,41,40,36,0,0,0,6.6,160,0,520,522,520,529,0,76.9,0,2
2022-01-02_10:18:24,9563.75,295,19.9,490,491,491,498,0,73.1,0,1,1478.4,159,0,520,520,529,0,76.9,0,8835.24,0,0,40,41,40,36,0,0,0,6.1,159,0,520,522,520,529,0,76.9,0,2
2022-01-02_10:18:25,9561.17,295,20.1,490,491,491,498,0,73,0,1,1482.84,158,0,520,520,529,0,76.7,0,10573.1,0,0,40,41,40,37,0,0,0,6.6,158,0,520,522,520,529,0,76.7,0,2
2022-01-02_10:18:26,9537.53,295,19.9,490,491,491,498,0,73,0,1,1478.64,158,0,520,520,529,0,76.8,0,9379.54,0,0,40,41,40,36,0,0,0,6.4,158,0,520,522,520,529,0,76.8,0,2
2022-01-02_10:18:27,9577.92,298,20.2,490,490,491,498,0,73.4,0,1,1476.17,158,0,520,520,529,0,77,0,7931.28,0,0,40,41,40,36,0,0,0,7.2,158,0,520,522,520,529,0,77,0,2
2022-01-02_10:18:28,9572.75,301,20,490,491,491,498,0,73.4,0,1,1474.66,158,0,520,520,529,0,76.9,0,7735.64,0,0,40,41,40,36,0,0,0,6.8,158,0,520,522,520,529,0,76.9,0,2
2022-01-02_10:18:29,9556.61,297,20,490,491,491,498,0,73.4,0,1,1472.22,159,0,520,520,529,0,76.9,0,9563.42,0,0,40,40,40,36,0,0,0,6.7,159,0,520,521,520,529,0,76.9,0,2
2022-01-02_10:18:30,9586.77,298,20.2,490,491,491,498,0,73.4,0,1,305.07,157,0,520,520,529,0,76.9,0,10562.6,0,0,40,41,40,36,0,0,0,6,157,0,520,521,520,529,0,76.9,0,2
2022-01-02_10:18:31,9591.83,300,19.9,490,491,491,498,0,73.6,0,1,138.34,156,0,520,520,529,0,76.9,0,8778.35,0,0,40,41,40,37,0,0,0,7,156,0,520,521,520,529,0,76.9,0,2
2022-01-02_10:18:32,9567.48,297,20,490,491,491,498,0,73.7,0,1,138.49,156,0,520,520,529,0,76.9,0,7893.97,0,0,40,41,40,37,0,0,0,7.2,156,0,520,521,520,529,0,76.9,0,2
2022-01-02_10:18:33,9664.58,297,19.9,490,491,491,498,0,73.5,0,1,137.92,158,0,520,520,529,0,76.9,0,8452.5,0,0,40,41,40,37,0,0,0,6.7,158,0,520,521,520,529,0,76.9,0,2
2022-01-02_10:18:34,9657.16,300,20,490,491,491,498,0,73.4,0,1,140.61,159,0,520,520,529,0,76.9,0,10430.7,0,0,40,41,40,37,0,0,0,6.3,159,0,520,521,520,529,0,76.9,0,2
2022-01-02_10:18:35,9628.58,300,20,490,491,491,498,0,73.3,0,1,138.96,158,0,520,520,529,0,76.9,0,9946.27,0,0,40,41,40,37,0,0,0,6.2,158,0,520,521,520,529,0,76.9,0,2
2022-01-02_10:18:36,9669.33,298,20,490,491,491,498,0,73.2,0,1,138.73,158,0,520,520,529,0,77,0,8208.75,0,0,40,41,40,37,0,0,0,6,158,0,520,521,520,529,0,77,0,2
2022-01-02_10:18:37,9736.17,300,20.1,490,491,491,498,0,73.2,0,1,141.12,158,0,520,520,529,0,76.9,0,7900.3,0,0,40,41,40,36,0,0,0,6.6,158,0,520,522,520,529,0,76.9,0,2
2022-01-02_10:18:38,9747.87,301,20.1,490,491,491,498,0,73.1,0,1,143.49,155,0,520,520,529,0,76.8,0,9669.42,0,0,40,41,40,37,0,0,0,6.7,155,0,520,521,520,529,0,76.8,0,2
2022-01-02_10:18:39,9740.83,302,20.2,490,491,491,498,0,73.4,0,1,137.62,157,0,520,520,529,0,77.1,0,10567.4,0,0,40,41,40,36,0,0,0,6.3,157,0,520,521,520,529,0,77.1,0,2
2022-01-02_10:18:40,9732.22,304,20.1,490,491,491,498,0,73.4,0,1,138.71,158,0,520,520,529,0,77,0,8860.01,0,0,40,41,40,37,0,0,0,6.7,158,0,520,521,520,529,0,77,0,2
2022-01-02_10:18:41,9736.12,304,20.1,490,491,491,498,0,73.4,0,1,140.24,157,0,520,520,529,0,76.9,0,7812.65,0,0,40,41,40,36,0,0,0,6.4,157,0,520,521,520,529,0,76.9,0,2
2022-01-02_10:18:42,9779.05,303,20.2,490,491,491,498,0,73.4,0,1,139.07,158,0,520,520,529,0,77,0,8563.48,0,0,40,41,40,37,0,0,0,7.2,158,0,520,522,520,529,0,77,0,2
